timestamp,id,type,name,result,content
1607540366767,"30ca51e3-d239-4f4c-97be-91f3a4ac634d","event","questionsAnswered","OK","{""type"":""questionnaire-answers"",""change"":""none"",""timestamp"":""2020-12-09T18:59:26.574Z"",""answers"":[{""title"":""From 1 to 10, how anxious do you feel?"",""answer"":7,""millisecondsToAnswer"":12824}]}"
1607540400717,"5ea5194c-b611-4d14-86d9-9a822b70d147","task","checkAreaOfInterestProximity","OK","{""took"":123,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540410045,"5b99b18c-4e78-4979-9223-f95d589ec3db","task","acquireMultiplePhoneGeolocation","OK","{""took"":50047,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.05995,""longitude"":-0.1377257,""altitude"":239.5,""verticalAccuracy"":21.876,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:00:11.037Z"",""direction"":0,""horizontalAccuracy"":21.876},{""type"":""geolocation"",""latitude"":40.05994,""longitude"":-0.1377506,""altitude"":239.5,""verticalAccuracy"":25.026,""change"":""none"",""speed"":0.01326614,""timestamp"":""2020-12-09T19:00:21.138Z"",""direction"":233.0646,""horizontalAccuracy"":25.026},{""type"":""geolocation"",""latitude"":40.05994,""longitude"":-0.1377587,""altitude"":239.5,""verticalAccuracy"":24.579,""change"":""none"",""speed"":0.0627815,""timestamp"":""2020-12-09T19:00:31.136Z"",""direction"":275.95908,""horizontalAccuracy"":24.579},{""type"":""geolocation"",""latitude"":40.05994,""longitude"":-0.1377609,""altitude"":239.5,""verticalAccuracy"":24.579,""change"":""none"",""speed"":0.029048936,""timestamp"":""2020-12-09T19:00:41.157Z"",""direction"":286.37946,""horizontalAccuracy"":24.579},{""type"":""geolocation"",""latitude"":40.059925,""longitude"":-0.1377691,""altitude"":239.5,""verticalAccuracy"":25.12,""change"":""none"",""speed"":0.13155866,""timestamp"":""2020-12-09T19:00:51.126Z"",""direction"":207.70186,""horizontalAccuracy"":25.12}]}"
1607540460715,"58d12309-271b-448e-ab18-a16250d3c799","task","checkAreaOfInterestProximity","OK","{""took"":50,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540470111,"65ae4fdc-b9b7-4f36-b4f0-51e102c5cdee","task","sendNotification","OK","{""took"":27,""emitted"":""sendNotificationFinished"",""invokedBy"":""taskExecutionStarted"",""outcome"":{}}"
1607540470490,"198e3231-052e-4458-9fda-4a6c07ecb8c5","task","acquirePhoneGeolocation","OK","{""took"":16120,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.059937,""longitude"":-0.1377199,""altitude"":239.5,""verticalAccuracy"":23.381,""change"":""none"",""speed"":0.075859174,""timestamp"":""2020-12-09T19:01:26.520Z"",""direction"":233.19016,""horizontalAccuracy"":23.381}}"
1607540470502,"02ac5711-6da8-4cef-a109-16bc10937998","task","acquireMultiplePhoneGeolocation","OK","{""took"":50028,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059906,""longitude"":-0.1377382,""altitude"":239.5,""verticalAccuracy"":26.356,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:01:11.557Z"",""direction"":0,""horizontalAccuracy"":26.356},{""type"":""geolocation"",""latitude"":40.05994,""longitude"":-0.1377131,""altitude"":239.5,""verticalAccuracy"":23.815,""change"":""none"",""speed"":0.010187372,""timestamp"":""2020-12-09T19:01:18.560Z"",""direction"":31.25855,""horizontalAccuracy"":23.815},{""type"":""geolocation"",""latitude"":40.05994,""longitude"":-0.1377272,""altitude"":239.5,""verticalAccuracy"":23.008,""change"":""none"",""speed"":0.06797315,""timestamp"":""2020-12-09T19:01:36.657Z"",""direction"":301.48218,""horizontalAccuracy"":23.008},{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1377179,""altitude"":239.5,""verticalAccuracy"":21.831,""change"":""none"",""speed"":0.10744161,""timestamp"":""2020-12-09T19:01:46.617Z"",""direction"":34.69421,""horizontalAccuracy"":21.831},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1377171,""altitude"":239.5,""verticalAccuracy"":20.951,""change"":""none"",""speed"":0.063380435,""timestamp"":""2020-12-09T19:01:56.626Z"",""direction"":6.150208,""horizontalAccuracy"":20.951}]}"
1607540484411,"32a8a417-8352-45b9-9375-d3525bf2a714","event","questionsAnswered","OK","{""type"":""questionnaire-answers"",""change"":""none"",""timestamp"":""2020-12-09T19:01:24.227Z"",""answers"":[{""title"":""From 1 to 10, how anxious do you feel?"",""answer"":7,""millisecondsToAnswer"":11254}]}"
1607540487034,"a8bed990-0fec-40a7-b19d-ffc5fad0b595","task","checkAreaOfInterestProximity","OK","{""took"":16,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540521028,"cd0ca42b-f17b-4686-9db1-aedc4069a17e","task","checkAreaOfInterestProximity","OK","{""took"":50,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540530245,"10dbe3cc-67b7-4c4b-97ff-a2c3a8571010","task","acquireMultiplePhoneGeolocation","OK","{""took"":50039,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1376949,""altitude"":239.5,""verticalAccuracy"":21.761,""change"":""none"",""speed"":0.015472154,""timestamp"":""2020-12-09T19:02:11.266Z"",""direction"":108.80872,""horizontalAccuracy"":21.761},{""type"":""geolocation"",""latitude"":40.05995,""longitude"":-0.1377025,""altitude"":239.5,""verticalAccuracy"":20.831,""change"":""none"",""speed"":0.08236445,""timestamp"":""2020-12-09T19:02:21.317Z"",""direction"":316.3729,""horizontalAccuracy"":20.831},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1377271,""altitude"":239.5,""verticalAccuracy"":19.623,""change"":""none"",""speed"":0.19947422,""timestamp"":""2020-12-09T19:02:30.838Z"",""direction"":277.37393,""horizontalAccuracy"":19.623},{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1376974,""altitude"":239.5,""verticalAccuracy"":18.519,""change"":""none"",""speed"":0.20234644,""timestamp"":""2020-12-09T19:02:41.358Z"",""direction"":57.313404,""horizontalAccuracy"":18.519},{""type"":""geolocation"",""latitude"":40.059963,""longitude"":-0.1376872,""altitude"":239.5,""verticalAccuracy"":20.238,""change"":""none"",""speed"":0.10388489,""timestamp"":""2020-12-09T19:02:50.937Z"",""direction"":96.72712,""horizontalAccuracy"":20.238}]}"
1607540580798,"86e9e150-78b0-403e-ad71-aa73da192eff","task","checkAreaOfInterestProximity","OK","{""took"":49,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540590457,"8346f07a-7df7-4aee-bb08-baba350b4145","task","sendNotification","OK","{""took"":36,""emitted"":""sendNotificationFinished"",""invokedBy"":""taskExecutionStarted"",""outcome"":{}}"
1607540590909,"d5ecc3d3-ead9-4672-96ed-411afa8f0c89","task","acquirePhoneGeolocation","OK","{""took"":11118,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1376828,""altitude"":239.5,""verticalAccuracy"":19.664,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:03:11.935Z"",""direction"":0,""horizontalAccuracy"":19.664}}"
1607540590921,"26731911-f97d-4e13-858e-f00f1c196049","task","acquireMultiplePhoneGeolocation","OK","{""took"":50041,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1376828,""altitude"":239.5,""verticalAccuracy"":19.664,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:03:11.935Z"",""direction"":0,""horizontalAccuracy"":19.664},{""type"":""geolocation"",""latitude"":40.05996,""longitude"":-0.1376874,""altitude"":239.5,""verticalAccuracy"":21.16,""change"":""none"",""speed"":0.0061917165,""timestamp"":""2020-12-09T19:03:21.993Z"",""direction"":202.93834,""horizontalAccuracy"":21.16},{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1376921,""altitude"":239.5,""verticalAccuracy"":21.276,""change"":""none"",""speed"":0.11132237,""timestamp"":""2020-12-09T19:03:30.961Z"",""direction"":200.61163,""horizontalAccuracy"":21.276},{""type"":""geolocation"",""latitude"":40.05995,""longitude"":-0.1376955,""altitude"":239.5,""verticalAccuracy"":20.578,""change"":""none"",""speed"":0.023023063,""timestamp"":""2020-12-09T19:03:41.975Z"",""direction"":286.2966,""horizontalAccuracy"":20.578},{""type"":""geolocation"",""latitude"":40.05995,""longitude"":-0.1377124,""altitude"":239.5,""verticalAccuracy"":19.783,""change"":""none"",""speed"":0.120780654,""timestamp"":""2020-12-09T19:03:51.976Z"",""direction"":271.27258,""horizontalAccuracy"":19.783}]}"
1607540602529,"4a028741-6e21-4215-a478-e00b116df19b","task","checkAreaOfInterestProximity","OK","{""took"":15,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540604240,"4fce1c23-551a-44cb-8dc4-fb71b59ef10f","event","questionsAnswered","OK","{""type"":""questionnaire-answers"",""change"":""none"",""timestamp"":""2020-12-09T19:03:24.060Z"",""answers"":[{""title"":""From 1 to 10, how anxious do you feel?"",""answer"":6,""millisecondsToAnswer"":9971}]}"
1607540641535,"a323ec75-7ae9-4320-9d7f-03692bc92a21","task","checkAreaOfInterestProximity","OK","{""took"":50,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540650481,"ae5e407a-a7ac-40c2-b447-7bb84d896b4b","task","acquireMultiplePhoneGeolocation","OK","{""took"":50042,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1376903,""altitude"":239.5,""verticalAccuracy"":18.727,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:04:11.496Z"",""direction"":0,""horizontalAccuracy"":18.727},{""type"":""geolocation"",""latitude"":40.05997,""longitude"":-0.137682,""altitude"":239.5,""verticalAccuracy"":19.024,""change"":""none"",""speed"":0.006208571,""timestamp"":""2020-12-09T19:04:21.522Z"",""direction"":49.453583,""horizontalAccuracy"":19.024},{""type"":""geolocation"",""latitude"":40.05996,""longitude"":-0.1377167,""altitude"":239.5,""verticalAccuracy"":19.394,""change"":""none"",""speed"":0.30046436,""timestamp"":""2020-12-09T19:04:31.495Z"",""direction"":245.43596,""horizontalAccuracy"":19.394},{""type"":""geolocation"",""latitude"":40.05996,""longitude"":-0.1377216,""altitude"":239.5,""verticalAccuracy"":19.394,""change"":""none"",""speed"":0.08783983,""timestamp"":""2020-12-09T19:04:41.577Z"",""direction"":245.37003,""horizontalAccuracy"":19.394},{""type"":""geolocation"",""latitude"":40.05996,""longitude"":-0.1377147,""altitude"":239.5,""verticalAccuracy"":19.62,""change"":""none"",""speed"":0.03754559,""timestamp"":""2020-12-09T19:04:50.976Z"",""direction"":92.94881,""horizontalAccuracy"":19.62}]}"
1607540701055,"802edd4b-c90c-4f51-9a10-e108eec246ea","task","checkAreaOfInterestProximity","OK","{""took"":50,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540710685,"c27640d1-454e-468d-90fe-3b5d1479b068","task","sendNotification","OK","{""took"":25,""emitted"":""sendNotificationFinished"",""invokedBy"":""taskExecutionStarted"",""outcome"":{}}"
1607540711167,"5a2ce836-08e2-4e23-8f7c-5f1ab78060f5","task","acquirePhoneGeolocation","OK","{""took"":21082,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.13771,""altitude"":239.5,""verticalAccuracy"":20.839,""change"":""none"",""speed"":0.12366995,""timestamp"":""2020-12-09T19:05:22.152Z"",""direction"":56.68561,""horizontalAccuracy"":20.839}}"
1607540711178,"48fb8161-7927-430c-ba94-59a3b0f3791c","task","acquireMultiplePhoneGeolocation","OK","{""took"":50051,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1377244,""altitude"":239.5,""verticalAccuracy"":21.491,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:05:12.185Z"",""direction"":0,""horizontalAccuracy"":21.491},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.13771,""altitude"":239.5,""verticalAccuracy"":20.839,""change"":""none"",""speed"":0.12366995,""timestamp"":""2020-12-09T19:05:22.152Z"",""direction"":56.68561,""horizontalAccuracy"":20.839},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1377114,""altitude"":239.5,""verticalAccuracy"":20.839,""change"":""none"",""speed"":0.012762084,""timestamp"":""2020-12-09T19:05:32.281Z"",""direction"":35.486195,""horizontalAccuracy"":20.839},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1377071,""altitude"":239.5,""verticalAccuracy"":20.254,""change"":""none"",""speed"":0.041379593,""timestamp"":""2020-12-09T19:05:42.256Z"",""direction"":50.31124,""horizontalAccuracy"":20.254},{""type"":""geolocation"",""latitude"":40.05996,""longitude"":-0.1377117,""altitude"":239.5,""verticalAccuracy"":19.869,""change"":""none"",""speed"":0.04027763,""timestamp"":""2020-12-09T19:05:52.265Z"",""direction"":317.6123,""horizontalAccuracy"":19.869}]}"
1607540720175,"e80d9e7b-fd7e-4e48-8ad3-04691d63a883","event","questionsAnswered","OK","{""type"":""questionnaire-answers"",""change"":""none"",""timestamp"":""2020-12-09T19:05:20.002Z"",""answers"":[{""title"":""From 1 to 10, how anxious do you feel?"",""answer"":6,""millisecondsToAnswer"":6606}]}"
1607540732799,"6921b8df-f5ea-4b5a-a51f-257759a6325f","task","checkAreaOfInterestProximity","OK","{""took"":16,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540761843,"7cbfa08b-de81-42b7-8dea-d8f98ecb0597","task","checkAreaOfInterestProximity","OK","{""took"":55,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540770720,"1a6c3ca5-dceb-45ac-abfc-56704277f7a6","task","acquireMultiplePhoneGeolocation","OK","{""took"":50039,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059963,""longitude"":-0.1377129,""altitude"":239.5,""verticalAccuracy"":19.537,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:06:11.787Z"",""direction"":0,""horizontalAccuracy"":19.537},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1377219,""altitude"":239.5,""verticalAccuracy"":20.63,""change"":""none"",""speed"":0.103339665,""timestamp"":""2020-12-09T19:06:21.660Z"",""direction"":220.5602,""horizontalAccuracy"":20.63},{""type"":""geolocation"",""latitude"":40.05996,""longitude"":-0.1377187,""altitude"":239.5,""verticalAccuracy"":20.057,""change"":""none"",""speed"":0.024930485,""timestamp"":""2020-12-09T19:06:31.786Z"",""direction"":27.939413,""horizontalAccuracy"":20.057},{""type"":""geolocation"",""latitude"":40.05995,""longitude"":-0.1376946,""altitude"":239.5,""verticalAccuracy"":21.539,""change"":""none"",""speed"":0.17909333,""timestamp"":""2020-12-09T19:06:41.767Z"",""direction"":105.72333,""horizontalAccuracy"":21.539},{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1376893,""altitude"":239.5,""verticalAccuracy"":21.627,""change"":""none"",""speed"":0.09639082,""timestamp"":""2020-12-09T19:06:49.617Z"",""direction"":137.32878,""horizontalAccuracy"":21.627}]}"
1607540821540,"c1978727-1c9b-43a3-a540-564bbf0a3e57","task","checkAreaOfInterestProximity","OK","{""took"":51,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540830881,"b92d9ac6-25a6-461f-bef0-3714c71520bd","task","sendNotification","OK","{""took"":26,""emitted"":""sendNotificationFinished"",""invokedBy"":""taskExecutionStarted"",""outcome"":{}}"
1607540831395,"1f4afd6f-a8b5-4084-9244-e27005fb043f","task","acquirePhoneGeolocation","OK","{""took"":18502,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.05994,""longitude"":-0.1377306,""altitude"":239.5,""verticalAccuracy"":20.868,""change"":""none"",""speed"":0.19758949,""timestamp"":""2020-12-09T19:07:29.808Z"",""direction"":273.79486,""horizontalAccuracy"":20.868}}"
1607540831407,"8ef08392-c5f3-4f33-b198-7787d846711f","task","acquireMultiplePhoneGeolocation","OK","{""took"":50027,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059937,""longitude"":-0.1377082,""altitude"":239.5,""verticalAccuracy"":22.416,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:07:12.418Z"",""direction"":0,""horizontalAccuracy"":22.416},{""type"":""geolocation"",""latitude"":40.059937,""longitude"":-0.1377041,""altitude"":239.5,""verticalAccuracy"":22.155,""change"":""none"",""speed"":0.0015639972,""timestamp"":""2020-12-09T19:07:19.373Z"",""direction"":48.25806,""horizontalAccuracy"":22.155},{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1377139,""altitude"":239.5,""verticalAccuracy"":21.136,""change"":""none"",""speed"":0.22589336,""timestamp"":""2020-12-09T19:07:37.522Z"",""direction"":24.47018,""horizontalAccuracy"":21.136},{""type"":""geolocation"",""latitude"":40.05995,""longitude"":-0.1376957,""altitude"":239.5,""verticalAccuracy"":22.042,""change"":""none"",""speed"":0.14553453,""timestamp"":""2020-12-09T19:07:47.548Z"",""direction"":98.92301,""horizontalAccuracy"":22.042},{""type"":""geolocation"",""latitude"":40.059944,""longitude"":-0.1376879,""altitude"":239.5,""verticalAccuracy"":23.306,""change"":""none"",""speed"":0.103297874,""timestamp"":""2020-12-09T19:07:57.569Z"",""direction"":128.6348,""horizontalAccuracy"":23.306}]}"
1607540842476,"6d6d14a9-5cd7-48fd-8fcd-d381a374e95c","event","questionsAnswered","OK","{""type"":""questionnaire-answers"",""change"":""none"",""timestamp"":""2020-12-09T19:07:22.315Z"",""answers"":[{""title"":""From 1 to 10, how anxious do you feel?"",""answer"":5,""millisecondsToAnswer"":8343}]}"
1607540850451,"15397a94-d988-42c0-ba92-cac70d814a27","task","checkAreaOfInterestProximity","OK","{""took"":16,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540882100,"6644f853-dd20-473d-ad76-cf236ce28dc5","task","checkAreaOfInterestProximity","OK","{""took"":50,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540890910,"c4b56580-d610-46a5-9964-b82177c05187","task","acquireMultiplePhoneGeolocation","OK","{""took"":50037,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059944,""longitude"":-0.137696,""altitude"":239.5,""verticalAccuracy"":22.902,""change"":""none"",""speed"":0.035938974,""timestamp"":""2020-12-09T19:08:11.917Z"",""direction"":254.10979,""horizontalAccuracy"":22.902},{""type"":""geolocation"",""latitude"":40.059937,""longitude"":-0.1377085,""altitude"":239.5,""verticalAccuracy"":23.086,""change"":""none"",""speed"":0.10405963,""timestamp"":""2020-12-09T19:08:21.946Z"",""direction"":242.11061,""horizontalAccuracy"":23.086},{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1377163,""altitude"":239.5,""verticalAccuracy"":26.726,""change"":""none"",""speed"":0.11036551,""timestamp"":""2020-12-09T19:08:31.987Z"",""direction"":320.0787,""horizontalAccuracy"":26.726},{""type"":""geolocation"",""latitude"":40.059948,""longitude"":-0.1377205,""altitude"":239.5,""verticalAccuracy"":27.566,""change"":""none"",""speed"":0.049577564,""timestamp"":""2020-12-09T19:08:42.016Z"",""direction"":297.40677,""horizontalAccuracy"":27.566},{""type"":""geolocation"",""latitude"":40.05997,""longitude"":-0.1376992,""altitude"":239.5,""verticalAccuracy"":27.746,""change"":""none"",""speed"":0.21682595,""timestamp"":""2020-12-09T19:08:52.228Z"",""direction"":35.562912,""horizontalAccuracy"":27.746}]}"
1607540941632,"4800e2af-f8f6-4f52-a0d7-ea25293813a9","task","checkAreaOfInterestProximity","OK","{""took"":51,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607540951059,"3f863b60-dbd8-4df7-a24a-7a8e2360007c","task","sendNotification","OK","{""took"":23,""emitted"":""sendNotificationFinished"",""invokedBy"":""taskExecutionStarted"",""outcome"":{}}"
1607540951643,"97f11c4d-1f5d-45a3-bcc5-cc3ef014c275","task","acquirePhoneGeolocation","OK","{""took"":21144,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.059975,""longitude"":-0.1376657,""altitude"":239.5,""verticalAccuracy"":21.9,""change"":""none"",""speed"":0.12991138,""timestamp"":""2020-12-09T19:09:32.707Z"",""direction"":130.93803,""horizontalAccuracy"":21.9}}"
1607540951654,"baa7b42f-7d61-41f4-9a5e-64637419e44d","task","acquireMultiplePhoneGeolocation","OK","{""took"":50043,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059994,""longitude"":-0.1376744,""altitude"":239.5,""verticalAccuracy"":21.846,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:09:12.655Z"",""direction"":0,""horizontalAccuracy"":21.846},{""type"":""geolocation"",""latitude"":40.059982,""longitude"":-0.1376783,""altitude"":239.5,""verticalAccuracy"":19.564,""change"":""none"",""speed"":0.005331567,""timestamp"":""2020-12-09T19:09:22.703Z"",""direction"":197.9757,""horizontalAccuracy"":19.564},{""type"":""geolocation"",""latitude"":40.059975,""longitude"":-0.1376657,""altitude"":239.5,""verticalAccuracy"":21.9,""change"":""none"",""speed"":0.12991138,""timestamp"":""2020-12-09T19:09:32.707Z"",""direction"":130.93803,""horizontalAccuracy"":21.9},{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1376814,""altitude"":239.5,""verticalAccuracy"":21.066,""change"":""none"",""speed"":0.13075927,""timestamp"":""2020-12-09T19:09:42.737Z"",""direction"":236.23334,""horizontalAccuracy"":21.066},{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1376927,""altitude"":239.5,""verticalAccuracy"":20.395,""change"":""none"",""speed"":0.09072789,""timestamp"":""2020-12-09T19:09:52.765Z"",""direction"":251.83502,""horizontalAccuracy"":20.395}]}"
1607540962611,"4deea991-64ff-4699-814d-dfd247fe59a9","event","questionsAnswered","OK","{""type"":""questionnaire-answers"",""change"":""none"",""timestamp"":""2020-12-09T19:09:22.447Z"",""answers"":[{""title"":""From 1 to 10, how anxious do you feel?"",""answer"":5,""millisecondsToAnswer"":5777}]}"
1607540974099,"b56f199b-b983-4e49-836c-0ddefa01888a","task","checkAreaOfInterestProximity","OK","{""took"":16,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607541002369,"cc60f77d-f5cb-46bb-a5e3-feab421bdbbe","task","checkAreaOfInterestProximity","OK","{""took"":108,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607541011112,"cb080be3-8f8a-4740-968e-b2a7fa4b3989","task","acquireMultiplePhoneGeolocation","OK","{""took"":50132,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":[{""type"":""geolocation"",""latitude"":40.059956,""longitude"":-0.1376987,""altitude"":239.5,""verticalAccuracy"":21.108,""change"":""none"",""speed"":0,""timestamp"":""2020-12-09T19:10:12.157Z"",""direction"":0,""horizontalAccuracy"":21.108},{""type"":""geolocation"",""latitude"":40.05997,""longitude"":-0.1376932,""altitude"":239.5,""verticalAccuracy"":19.476,""change"":""none"",""speed"":0.009640829,""timestamp"":""2020-12-09T19:10:22.168Z"",""direction"":14.828902,""horizontalAccuracy"":19.476},{""type"":""geolocation"",""latitude"":40.059963,""longitude"":-0.1377102,""altitude"":239.5,""verticalAccuracy"":20.62,""change"":""none"",""speed"":0.14849436,""timestamp"":""2020-12-09T19:10:32.207Z"",""direction"":243.35277,""horizontalAccuracy"":20.62},{""type"":""geolocation"",""latitude"":40.059967,""longitude"":-0.1377128,""altitude"":239.5,""verticalAccuracy"":20.365,""change"":""none"",""speed"":0.047566034,""timestamp"":""2020-12-09T19:10:42.187Z"",""direction"":299.58063,""horizontalAccuracy"":20.365},{""type"":""geolocation"",""latitude"":40.059963,""longitude"":-0.137718,""altitude"":239.5,""verticalAccuracy"":20.438,""change"":""none"",""speed"":0.061441682,""timestamp"":""2020-12-09T19:10:52.287Z"",""direction"":225.0128,""horizontalAccuracy"":20.438}]}"
1607541061928,"a92f7520-99c3-4ad3-8490-60ee3bd0d604","task","checkAreaOfInterestProximity","OK","{""took"":50,""emitted"":""checkAreaOfInterestProximityFinished"",""invokedBy"":""geolocationAcquired"",""outcome"":null}"
1607541071248,"8d401460-ec18-4260-a631-0461d0d74910","task","sendNotification","OK","{""took"":26,""emitted"":""sendNotificationFinished"",""invokedBy"":""taskExecutionStarted"",""outcome"":{}}"
1607541071915,"e83aae62-5b72-420b-b730-37d91b1aa1c0","task","acquirePhoneGeolocation","OK","{""took"":21146,""emitted"":""geolocationAcquired"",""invokedBy"":""taskExecutionStarted"",""outcome"":{""type"":""geolocation"",""latitude"":40.059986,""longitude"":-0.1377465,""altitude"":239.5,""verticalAccuracy"":18.719,""change"":""none"",""speed"":0.18604355,""timestamp"":""2020-12-09T19:11:22.978Z"",""direction"":331.41354,""horizontalAccuracy"":18.719}}"
